"domain","site","plot","measurementLevel","sensorDepths","CVALA1","CVALA2","CVALA3","CVALR1","CVALR2","U_CVALA1","U_CVALA2","U_CVALA3","CVALO1","CVALS1","CVALS2","remarks","CVALC1"
5,"STEI",5,8,-1.963,2.75440366095595,0.0590344801337664,-2.68178783931436,0.247124898963339,0.0491856586148254,0.0223780057391529,5.20562095996532e-05,0.0223780057391529,"n",20100101125959,NA,NA,20200921.145931
5,"TREE",1,1,-0.06,5.28330984130998,0.0418365920578912,-5.4060495510329,0.324316659125461,0.0698416645212059,0.0341431272239614,5.5682560913259e-05,0.0341431272239614,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",1,2,-0.16,5.28330984130998,0.0418365920578912,-5.4060495510329,0.324316659125461,0.0698416645212059,0.0341431272239614,5.5682560913259e-05,0.0341431272239614,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",1,3,-0.26,6.10349044554737,0.0340553606594119,-6.27805094179535,0.368879695318009,0.0669532888797434,0.0468892072150837,7.04283617262835e-05,0.0468892072150837,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",1,4,-0.46,5.54888261509717,0.0376447039980917,-5.68990518508166,0.324222116600325,0.0677276022016241,0.0399804426858961,6.0762034539296e-05,0.0399804426858961,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",1,5,-0.56,4.58014135695023,0.0408505802098811,-4.69511880665251,0.349566958410889,0.056187992680299,0.0372789946219035,6.7907159177336e-05,0.0372789946219035,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",1,6,-0.86,5.47786896604113,0.0385386252700739,-5.46757408556251,0.257172830822917,0.0399511882067005,0.0257412687355409,4.32879687800899e-05,0.0257412687355409,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",1,7,-1.36,5.47786896604113,0.0385386252700739,-5.46757408556251,0.257172830822917,0.0399511882067005,0.0257412687355409,4.32879687800899e-05,0.0257412687355409,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",1,8,-1.96,0.0187633630007031,0.985255447590593,0.218436360967329,0.251969575003029,0.057584802342249,0.0202555849216927,3.40595185001562e-05,0.0202555849216927,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",2,1,-0.07,5.28330984130998,0.0418365920578912,-5.4060495510329,0.324316659125461,0.0698416645212059,0.0341431272239614,5.5682560913259e-05,0.0341431272239614,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",2,2,-0.17,5.28330984130998,0.0418365920578912,-5.4060495510329,0.324316659125461,0.0698416645212059,0.0341431272239614,5.5682560913259e-05,0.0341431272239614,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",2,3,-0.27,6.10349044554737,0.0340553606594119,-6.27805094179535,0.368879695318009,0.0669532888797434,0.0468892072150837,7.04283617262835e-05,0.0468892072150837,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",2,4,-0.47,5.54888261509717,0.0376447039980917,-5.68990518508166,0.324222116600325,0.0677276022016241,0.0399804426858961,6.0762034539296e-05,0.0399804426858961,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",2,5,-0.57,4.58014135695023,0.0408505802098811,-4.69511880665251,0.349566958410889,0.056187992680299,0.0372789946219035,6.7907159177336e-05,0.0372789946219035,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",2,6,-0.87,5.47786896604113,0.0385386252700739,-5.46757408556251,0.257172830822917,0.0399511882067005,0.0257412687355409,4.32879687800899e-05,0.0257412687355409,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",2,7,-1.37,5.47786896604113,0.0385386252700739,-5.46757408556251,0.257172830822917,0.0399511882067005,0.0257412687355409,4.32879687800899e-05,0.0257412687355409,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",2,8,-1.97,0.0187633630007031,0.985255447590593,0.218436360967329,0.251969575003029,0.057584802342249,0.0202555849216927,3.40595185001562e-05,0.0202555849216927,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",3,1,-0.07,5.28330984130998,0.0418365920578912,-5.4060495510329,0.324316659125461,0.0698416645212059,0.0341431272239614,5.5682560913259e-05,0.0341431272239614,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",3,2,-0.17,5.28330984130998,0.0418365920578912,-5.4060495510329,0.324316659125461,0.0698416645212059,0.0341431272239614,5.5682560913259e-05,0.0341431272239614,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",3,3,-0.27,6.10349044554737,0.0340553606594119,-6.27805094179535,0.368879695318009,0.0669532888797434,0.0468892072150837,7.04283617262835e-05,0.0468892072150837,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",3,4,-0.47,5.54888261509717,0.0376447039980917,-5.68990518508166,0.324222116600325,0.0677276022016241,0.0399804426858961,6.0762034539296e-05,0.0399804426858961,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",3,5,-0.57,4.58014135695023,0.0408505802098811,-4.69511880665251,0.349566958410889,0.056187992680299,0.0372789946219035,6.7907159177336e-05,0.0372789946219035,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",3,6,-0.87,5.47786896604113,0.0385386252700739,-5.46757408556251,0.257172830822917,0.0399511882067005,0.0257412687355409,4.32879687800899e-05,0.0257412687355409,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",3,7,-1.37,5.47786896604113,0.0385386252700739,-5.46757408556251,0.257172830822917,0.0399511882067005,0.0257412687355409,4.32879687800899e-05,0.0257412687355409,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",3,8,-1.97,0.0187633630007031,0.985255447590593,0.218436360967329,0.251969575003029,0.057584802342249,0.0202555849216927,3.40595185001562e-05,0.0202555849216927,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",4,1,-0.06,5.28330984130998,0.0418365920578912,-5.4060495510329,0.324316659125461,0.0698416645212059,0.0341431272239614,5.5682560913259e-05,0.0341431272239614,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",4,2,-0.16,5.28330984130998,0.0418365920578912,-5.4060495510329,0.324316659125461,0.0698416645212059,0.0341431272239614,5.5682560913259e-05,0.0341431272239614,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",4,3,-0.26,6.10349044554737,0.0340553606594119,-6.27805094179535,0.368879695318009,0.0669532888797434,0.0468892072150837,7.04283617262835e-05,0.0468892072150837,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",4,4,-0.46,5.54888261509717,0.0376447039980917,-5.68990518508166,0.324222116600325,0.0677276022016241,0.0399804426858961,6.0762034539296e-05,0.0399804426858961,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",4,5,-0.56,4.58014135695023,0.0408505802098811,-4.69511880665251,0.349566958410889,0.056187992680299,0.0372789946219035,6.7907159177336e-05,0.0372789946219035,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",4,6,-0.86,5.47786896604113,0.0385386252700739,-5.46757408556251,0.257172830822917,0.0399511882067005,0.0257412687355409,4.32879687800899e-05,0.0257412687355409,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",4,7,-1.36,5.47786896604113,0.0385386252700739,-5.46757408556251,0.257172830822917,0.0399511882067005,0.0257412687355409,4.32879687800899e-05,0.0257412687355409,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",4,8,-1.96,0.0187633630007031,0.985255447590593,0.218436360967329,0.251969575003029,0.057584802342249,0.0202555849216927,3.40595185001562e-05,0.0202555849216927,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",5,1,-0.06,5.28330984130998,0.0418365920578912,-5.4060495510329,0.324316659125461,0.0698416645212059,0.0341431272239614,5.5682560913259e-05,0.0341431272239614,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",5,2,-0.16,5.28330984130998,0.0418365920578912,-5.4060495510329,0.324316659125461,0.0698416645212059,0.0341431272239614,5.5682560913259e-05,0.0341431272239614,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",5,3,-0.26,6.10349044554737,0.0340553606594119,-6.27805094179535,0.368879695318009,0.0669532888797434,0.0468892072150837,7.04283617262835e-05,0.0468892072150837,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",5,4,-0.46,5.54888261509717,0.0376447039980917,-5.68990518508166,0.324222116600325,0.0677276022016241,0.0399804426858961,6.0762034539296e-05,0.0399804426858961,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",5,5,-0.56,4.58014135695023,0.0408505802098811,-4.69511880665251,0.349566958410889,0.056187992680299,0.0372789946219035,6.7907159177336e-05,0.0372789946219035,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",5,6,-0.86,5.47786896604113,0.0385386252700739,-5.46757408556251,0.257172830822917,0.0399511882067005,0.0257412687355409,4.32879687800899e-05,0.0257412687355409,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",5,7,-1.36,5.47786896604113,0.0385386252700739,-5.46757408556251,0.257172830822917,0.0399511882067005,0.0257412687355409,4.32879687800899e-05,0.0257412687355409,"n",20100101125959,NA,NA,20200921.145932
5,"TREE",5,8,-1.96,0.0187633630007031,0.985255447590593,0.218436360967329,0.251969575003029,0.057584802342249,0.0202555849216927,3.40595185001562e-05,0.0202555849216927,"n",20100101125959,NA,NA,20200921.145932
5,"UNDE",1,1,-0.07,0.214710759855603,0.37008929862403,-0.191925765665747,0.344661649682284,0.0529632579513175,0.0323753180865147,5.17237193212274e-05,0.0323753180865147,"n",20100101125959,NA,NA,20200921.145932
5,"UNDE",1,2,-0.17,0.214710759855603,0.37008929862403,-0.191925765665747,0.344661649682284,0.0529632579513175,0.0323753180865147,5.17237193212274e-05,0.0323753180865147,"n",20100101125959,NA,NA,20200921.145932
5,"UNDE",1,3,-0.27,0.258123560722633,0.400774127297907,-0.26169645983756,0.348885070582083,0.0577568514396812,0.0222553903624859,3.50724941067212e-05,0.0222553903624859,"n",20100101125959,NA,NA,20200921.145932
5,"UNDE",1,4,-0.37,0.258123560722633,0.400774127297907,-0.26169645983756,0.348885070582083,0.0577568514396812,0.0222553903624859,3.50724941067212e-05,0.0222553903624859,"n",20100101125959,NA,NA,20200921.145932
5,"UNDE",1,5,-0.57,0.584367598042073,0.28423188611414,-0.694915456817139,0.285657033796449,0.0675979295420697,0.0241223147417249,2.92097132672384e-05,0.0241223147417249,"n",20100101125959,NA,NA,20200921.145932
5,"UNDE",1,6,-0.87,1.4046157224953,0.0633143268233311,-0.997198654628911,0.320924855101648,0.0819206176292845,0.0235910550736408,0.000121559807022855,0.0235910550736408,"n",20100101125959,NA,NA,20200921.145932
5,"UNDE",1,7,-1.27,3.19254685622246,0.0281213900120513,-2.94618872349043,0.329458180695987,0.0751746907541739,0.0216524589081126,0.00012189622580464,0.0216524589081126,"n",20100101125959,NA,NA,20200921.145932
5,"UNDE",1,8,-1.97,0.0275626424188207,0.858188314797368,0.345150986828132,0.276503335151413,0.058315326112655,0.0229541404697383,3.77912363079649e-05,0.0229541404697383,"n",20100101125959,NA,NA,20200921.145932
