domain,site,plot,measurementLevel,sensorDepths,CVALA1,CVALA2,CVALA3,CVALR1,CVALR2,U_CVALA1,U_CVALA2,U_CVALA3,CVALO1,CVALS1,CVALS2,remarks,CVALC1
5,STEI,3,7,-1.26,0.263773257502255,0.349793503001152,-0.107174027019666,0.60396014924871,0.000982992411611,0.030010603664829,3.85311971511714E-05,0.030010603664829,n,20100101125959,NA,NA,20191023.144628
5,STEI,3,8,-1.96,0.209174079940667,0.398759028317683,-0.072806423450062,0.603333998574896,0.000978947274286,0.028851225417687,3.81838591429935E-05,0.028851225417687,n,20100101125959,NA,NA,20191023.144628
5,STEI,4,1,-0.07,0.111099531707211,0.541056368422551,-0.020953144125575,0.603106668449898,0.000942356194053,0.025630618665422,4.07092408664638E-05,0.025630618665422,n,20100101125959,NA,NA,20191023.144628
5,STEI,4,2,-0.17,0.118569473807919,0.525313202086817,-0.024519369226447,0.60650723591621,0.000954613515206,0.032281442412639,4.32411647655319E-05,0.032281442412639,n,20100101125959,NA,NA,20191023.144628
5,STEI,4,3,-0.27,0.118569473807919,0.525313202086817,-0.024519369226447,0.60650723591621,0.000954613515206,0.032281442412639,4.32411647655319E-05,0.032281442412639,n,20100101125959,NA,NA,20191023.144628
5,STEI,4,4,-0.47,0.411115509255518,0.263736632359301,-0.213526144433377,0.605904505925673,0.000992182746571,0.030669645215847,4.68436910033673E-05,0.030669645215847,n,20100101125959,NA,NA,20191023.144628
5,STEI,4,5,-0.67,0.118669646592588,0.525545797700535,-0.024170256268901,0.604042425540122,0.000935795967186,0.03567469324248,4.10155584301361E-05,0.03567469324248,n,20100101125959,NA,NA,20191023.144628
5,STEI,4,6,-0.97,0.118669646592588,0.525545797700535,-0.024170256268901,0.604042425540122,0.000935795967186,0.03567469324248,4.10155584301361E-05,0.03567469324248,n,20100101125959,NA,NA,20191023.144628
5,STEI,4,7,-1.27,0.263773257502255,0.349793503001152,-0.107174027019666,0.60396014924871,0.000982992411611,0.030010603664829,3.85311971511714E-05,0.030010603664829,n,20100101125959,NA,NA,20191023.144628
5,STEI,4,8,-1.97,0.209174079940667,0.398759028317683,-0.072806423450062,0.603333998574896,0.000978947274286,0.028851225417687,3.81838591429935E-05,0.028851225417687,n,20100101125959,NA,NA,20191023.144628
5,STEI,5,1,-0.063,0.111099531707211,0.541056368422551,-0.020953144125575,0.603106668449898,0.000942356194053,0.025630618665422,4.07092408664638E-05,0.025630618665422,n,20100101125959,NA,NA,20191023.144628
5,STEI,5,2,-0.163,0.118569473807919,0.525313202086817,-0.024519369226447,0.60650723591621,0.000954613515206,0.032281442412639,4.32411647655319E-05,0.032281442412639,n,20100101125959,NA,NA,20191023.144628
5,STEI,5,3,-0.263,0.118569473807919,0.525313202086817,-0.024519369226447,0.60650723591621,0.000954613515206,0.032281442412639,4.32411647655319E-05,0.032281442412639,n,20100101125959,NA,NA,20191023.144628
